user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
530712966,0,1,241.18,2,2,1,Loyal
530738498,0,1,286.86,2,2,2,Champion
530767550,0,2,1029.52,2,2,2,Champion
530776918,0,1,92.64,2,2,1,Loyal
530789918,0,1,311.84,2,2,2,Champion
530808211,0,1,871.06,2,2,2,Champion
530820383,0,1,100.13,2,2,1,Loyal
530820988,0,1,662.95,2,2,2,Champion
530834332,0,4,4493.34,2,2,2,Champion
530859309,0,1,164.71,2,2,1,Loyal
530876132,0,2,207.95999999999998,2,2,1,Loyal
530878752,0,1,161.93,2,2,1,Loyal
530884429,0,1,89.32,2,2,1,Loyal
530915192,0,1,95.21,2,2,1,Loyal
530924808,0,1,161.93,2,2,1,Loyal
530928673,0,1,286.86,2,2,2,Champion
530954692,0,1,816.74,2,2,2,Champion
530957642,0,2,136.42,2,2,1,Loyal
530967363,0,1,189.82,2,2,1,Loyal
530985762,0,3,1762.6799999999998,2,2,2,Champion
530992459,0,1,334.6,2,2,2,Champion
531001514,0,1,35.24,2,2,1,Loyal
531017589,0,2,519.13,2,2,2,Champion
531047409,0,1,710.3,2,2,2,Champion
531075589,0,2,223.58,2,2,1,Loyal
531134059,0,1,159.69,2,2,1,Loyal
531138894,0,1,161.93,2,2,1,Loyal
531139846,0,1,1541.87,2,2,2,Champion
531149765,0,1,41.16,2,2,1,Loyal
531151607,0,1,1747.79,2,2,2,Champion
531161994,0,1,130.76,2,2,1,Loyal
531168335,0,1,797.65,2,2,2,Champion
531172496,0,1,254.76,2,2,2,Champion
531173262,0,2,2452.83,2,2,2,Champion
531175887,0,1,254.26,2,2,1,Loyal
531176437,0,1,231.64,2,2,1,Loyal
531187690,0,2,591.96,2,2,2,Champion
531198827,0,3,1389.93,2,2,2,Champion
531206381,0,1,468.48,2,2,2,Champion
531225567,0,2,352.35999999999996,2,2,2,Champion
531225837,0,1,128.42,2,2,1,Loyal
531261934,0,2,715.26,2,2,2,Champion
531299984,0,1,251.74,2,2,1,Loyal
531301278,0,1,568.84,2,2,2,Champion
531316930,0,1,130.7,2,2,1,Loyal
531323645,0,1,388.43,2,2,2,Champion
531327547,0,2,736.9300000000001,2,2,2,Champion
531342081,0,1,181.91,2,2,1,Loyal
531348639,0,1,348.53,2,2,2,Champion
531408602,0,1,17.99,2,2,1,Loyal
531499841,0,1,571.56,2,2,2,Champion
531502853,0,1,174.75,2,2,1,Loyal
531505447,0,1,26.58,2,2,1,Loyal
531509517,0,1,58.95,2,2,1,Loyal
531531043,0,1,95.21,2,2,1,Loyal
531534034,0,2,120.50999999999999,2,2,1,Loyal
531539218,0,1,102.63,2,2,1,Loyal
531542244,0,1,437.57,2,2,2,Champion
531551974,0,1,254.26,2,2,1,Loyal
531562944,0,1,95.21,2,2,1,Loyal
531570767,0,1,8.98,2,2,1,Loyal
531576897,0,1,464.08,2,2,2,Champion
531592233,0,1,133.81,2,2,1,Loyal
531592625,0,1,957.53,2,2,2,Champion
531615110,0,1,133.81,2,2,1,Loyal
531643419,0,1,175.83,2,2,1,Loyal
531649315,0,2,220.48,2,2,1,Loyal
531659334,0,1,43.76,2,2,1,Loyal
531674590,0,1,254.76,2,2,2,Champion
531730047,0,1,174.75,2,2,1,Loyal
531737363,0,1,514.76,2,2,2,Champion
531760733,0,1,253.33,2,2,1,Loyal
531773625,0,1,643.49,2,2,2,Champion
531774611,0,1,64.33,2,2,1,Loyal
531776546,0,1,134.41,2,2,1,Loyal
531807007,0,1,241.18,2,2,1,Loyal
531863115,0,2,482.36,2,2,2,Champion
531870719,0,1,254.26,2,2,1,Loyal
531879033,0,1,1067.92,2,2,2,Champion
531894033,0,1,254.26,2,2,1,Loyal
531894406,0,1,161.93,2,2,1,Loyal
531895455,0,1,39.02,2,2,1,Loyal
531906566,0,1,42.64,2,2,1,Loyal
531911288,0,1,181.34,2,2,1,Loyal
531916630,0,1,738.39,2,2,2,Champion
531922918,0,1,203.35,2,2,1,Loyal
531937324,0,1,975.57,2,2,2,Champion
531939369,0,1,787.09,2,2,2,Champion
531951423,0,1,90.07,2,2,1,Loyal
531955319,0,1,130.76,2,2,1,Loyal
531956513,0,1,254.76,2,2,2,Champion
531962324,0,3,5908.18,2,2,2,Champion
531974857,0,17,11540.5,2,2,2,Champion
532005809,0,1,48.88,2,2,1,Loyal
532009646,0,1,514.76,2,2,2,Champion
532010216,0,1,243.25,2,2,1,Loyal
532026926,0,1,38.59,2,2,1,Loyal
532028391,0,1,130.76,2,2,1,Loyal
532037478,0,1,257.2,2,2,2,Champion
532037554,0,1,28.03,2,2,1,Loyal
532055203,0,1,286.86,2,2,2,Champion
532062469,0,1,253.31,2,2,1,Loyal
532068181,0,1,130.7,2,2,1,Loyal
532073354,0,1,464.08,2,2,2,Champion
532081202,0,2,1779.7800000000002,2,2,2,Champion
532091393,0,1,1181.5,2,2,2,Champion
532111341,0,1,419.6,2,2,2,Champion
532126276,0,1,58.2,2,2,1,Loyal
532133413,0,1,150.7,2,2,1,Loyal
532153451,0,1,36.29,2,2,1,Loyal
532221514,0,1,15.42,2,2,1,Loyal
532230882,0,1,230.89,2,2,1,Loyal
532237336,0,1,185.7,2,2,1,Loyal
532237822,0,1,130.76,2,2,1,Loyal
532239933,0,1,177.44,2,2,1,Loyal
532250423,0,1,257.04,2,2,2,Champion
532263568,0,1,84.69,2,2,1,Loyal
532263893,0,1,179.36,2,2,1,Loyal
532274092,0,1,161.93,2,2,1,Loyal
532275774,0,1,1415.48,2,2,2,Champion
532301623,0,1,157.53,2,2,1,Loyal
532307793,0,2,307.93,2,2,2,Champion
532324745,0,1,386.08,2,2,2,Champion
532349131,0,1,130.76,2,2,1,Loyal
532361434,0,1,134.42,2,2,1,Loyal
532385209,0,1,102.46,2,2,1,Loyal
532408538,0,1,190.45,2,2,1,Loyal
532426675,0,2,573.72,2,2,2,Champion
532453838,0,1,29.6,2,2,1,Loyal
532471026,0,1,124.45,2,2,1,Loyal
532483549,0,1,66.87,2,2,1,Loyal
532569565,0,1,61.75,2,2,1,Loyal
532569589,0,1,979.16,2,2,2,Champion
532586727,0,1,282.2,2,2,2,Champion
532620029,0,1,161.93,2,2,1,Loyal
532625946,0,1,254.26,2,2,1,Loyal
532629553,0,1,975.56,2,2,2,Champion
532635842,0,1,130.7,2,2,1,Loyal
532645686,0,1,179.39,2,2,1,Loyal
532674540,0,1,975.57,2,2,2,Champion
532692747,0,1,360.08,2,2,2,Champion
532694571,0,1,735.01,2,2,2,Champion
532713422,0,1,130.76,2,2,1,Loyal
532722662,0,1,334.6,2,2,2,Champion
532723063,0,1,514.76,2,2,2,Champion
532762473,0,1,190.48,2,2,1,Loyal
532770412,0,4,2474.71,2,2,2,Champion
532799914,0,1,130.76,2,2,1,Loyal
532800802,0,2,961.5500000000001,2,2,2,Champion
532801418,0,2,305.71,2,2,2,Champion
532807398,0,2,152.07,2,2,1,Loyal
532832414,0,2,309.89,2,2,2,Champion
532846785,0,1,360.08,2,2,2,Champion
532858944,0,2,261.4,2,2,2,Champion
532871869,0,1,130.7,2,2,1,Loyal
532928195,0,1,130.76,2,2,1,Loyal
532944732,0,1,95.21,2,2,1,Loyal
532964770,0,1,177.44,2,2,1,Loyal
532967202,0,1,254.76,2,2,2,Champion
532982428,0,1,617.52,2,2,2,Champion
532996283,0,1,1052.79,2,2,2,Champion
533000757,0,1,197.55,2,2,1,Loyal
533005150,0,1,1205.18,2,2,2,Champion
533011188,0,1,234.33,2,2,1,Loyal
533014525,0,1,311.84,2,2,2,Champion
533019917,0,1,188.73,2,2,1,Loyal
533022444,0,1,1747.79,2,2,2,Champion
533030009,0,1,185.71,2,2,1,Loyal
533038299,0,1,89.83,2,2,1,Loyal
533074223,0,1,734.81,2,2,2,Champion
533091482,0,1,161.93,2,2,1,Loyal
533103391,0,1,174.45,2,2,1,Loyal
533113350,0,1,975.57,2,2,2,Champion
533133685,0,1,286.86,2,2,2,Champion
533158264,0,1,314.53,2,2,2,Champion
533184367,0,1,66.67,2,2,1,Loyal
533199186,0,1,1067.92,2,2,2,Champion
533201700,0,1,161.93,2,2,1,Loyal
533234889,0,2,508.52,2,2,2,Champion
533253284,0,1,506.29,2,2,2,Champion
533296775,0,1,975.57,2,2,2,Champion
533321692,0,2,556.46,2,2,2,Champion
533346776,0,1,188.73,2,2,1,Loyal
533383404,0,1,604.65,2,2,2,Champion
533407114,0,1,208.3,2,2,1,Loyal
533421720,0,1,1415.48,2,2,2,Champion
533422526,0,1,386.06,2,2,2,Champion
533423988,0,1,383.51,2,2,2,Champion
533443531,0,1,39.82,2,2,1,Loyal
533452631,0,1,179.35,2,2,1,Loyal
533471398,0,3,951.8199999999999,2,2,2,Champion
533479251,0,1,33.44,2,2,1,Loyal
533479888,0,1,39.87,2,2,1,Loyal
533497186,0,1,95.21,2,2,1,Loyal
533519539,0,1,130.7,2,2,1,Loyal
533532147,0,1,24.71,2,2,1,Loyal
533558550,0,1,33.44,2,2,1,Loyal
533602532,0,1,154.39,2,2,1,Loyal
533606989,0,1,171.56,2,2,1,Loyal
533624186,0,1,171.56,2,2,1,Loyal
533624936,0,1,174.45,2,2,1,Loyal
533723614,0,1,153.67,2,2,1,Loyal
533733062,0,1,1080.72,2,2,2,Champion
533735747,0,2,149.14,2,2,1,Loyal
533746693,0,1,251.74,2,2,1,Loyal
533758300,0,1,286.86,2,2,2,Champion
533758539,0,2,305.52,2,2,2,Champion
533774988,0,1,424.72,2,2,2,Champion
533777935,0,1,26.51,2,2,1,Loyal
533787062,0,2,514.76,2,2,2,Champion
533824533,0,1,92.41,2,2,1,Loyal
533828408,0,1,153.86,2,2,1,Loyal
533838383,0,1,130.7,2,2,1,Loyal
533860753,0,1,244.51,2,2,1,Loyal
533877263,0,2,1232.95,2,2,2,Champion
533886671,0,1,116.73,2,2,1,Loyal
533899313,0,2,189.94,2,2,1,Loyal
533900857,0,1,138.46,2,2,1,Loyal
533920067,0,1,22.39,2,2,1,Loyal
533928404,0,1,254.76,2,2,2,Champion
533974753,0,1,738.39,2,2,2,Champion
533981000,0,3,2346.96,2,2,2,Champion
533985068,0,1,124.84,2,2,1,Loyal
533986590,0,1,286.86,2,2,2,Champion
534040272,0,1,286.86,2,2,2,Champion
534067928,0,1,975.56,2,2,2,Champion
534073880,0,1,130.76,2,2,1,Loyal
534077262,0,1,84.21,2,2,1,Loyal
534109931,0,1,57.89,2,2,1,Loyal
534136392,0,1,278.54,2,2,2,Champion
534142828,0,1,130.76,2,2,1,Loyal
534161989,0,1,102.94,2,2,1,Loyal
534164966,0,1,254.26,2,2,1,Loyal
534176490,0,1,153.04,2,2,1,Loyal
534178501,0,1,254.82,2,2,2,Champion
534198406,0,1,111.82,2,2,1,Loyal
534230643,0,1,69.47,2,2,1,Loyal
534234448,0,1,374.5,2,2,2,Champion
534234729,0,1,72.0,2,2,1,Loyal
534259176,0,2,261.4,2,2,2,Champion
534285038,0,1,64.33,2,2,1,Loyal
534295099,0,1,174.45,2,2,1,Loyal
534295676,0,1,22.55,2,2,1,Loyal
534387893,0,1,128.68,2,2,1,Loyal
534417821,0,1,51.22,2,2,1,Loyal
534436735,0,1,140.85,2,2,1,Loyal
534452681,0,1,187.88,2,2,1,Loyal
534461021,0,1,43.68,2,2,1,Loyal
534465874,0,1,77.99,2,2,1,Loyal
534473540,0,1,95.21,2,2,1,Loyal
534491343,0,1,254.76,2,2,2,Champion
534491819,0,1,130.7,2,2,1,Loyal
534503915,0,1,254.76,2,2,2,Champion
534507968,0,1,311.81,2,2,2,Champion
534545940,0,3,2801.58,2,2,2,Champion
534550843,0,1,463.31,2,2,2,Champion
534551816,0,1,411.83,2,2,2,Champion
534568405,0,2,548.28,2,2,2,Champion
534597411,0,1,254.26,2,2,1,Loyal
534604430,0,2,824.16,2,2,2,Champion
534613124,0,1,174.75,2,2,1,Loyal
534620200,0,1,174.76,2,2,1,Loyal
534622030,0,3,373.03000000000003,2,2,2,Champion
534623704,0,1,46.31,2,2,1,Loyal
534624789,0,1,51.46,2,2,1,Loyal
534644080,0,1,1619.09,2,2,2,Champion
534730983,0,1,130.7,2,2,1,Loyal
534766098,0,1,130.76,2,2,1,Loyal
534837825,0,1,254.76,2,2,2,Champion
534853048,0,2,377.46,2,2,2,Champion
534856520,0,7,6437.05,2,2,2,Champion
534878520,0,1,100.12,2,2,1,Loyal
534913676,0,2,2388.73,2,2,2,Champion
534941579,0,1,81.31,2,2,1,Loyal
534957461,0,1,738.39,2,2,2,Champion
534958598,0,1,643.23,2,2,2,Champion
534976306,0,1,130.76,2,2,1,Loyal
534977837,0,1,587.53,2,2,2,Champion
534986036,0,1,975.56,2,2,2,Champion
535006533,0,1,320.35,2,2,2,Champion
535041784,0,1,511.72,2,2,2,Champion
535046375,0,2,770.1,2,2,2,Champion
535053337,0,1,282.89,2,2,2,Champion
535061254,0,1,254.76,2,2,2,Champion
535089751,0,1,130.7,2,2,1,Loyal
535091689,0,1,360.08,2,2,2,Champion
535095319,0,1,185.71,2,2,1,Loyal
535098388,0,1,87.25,2,2,1,Loyal
535099973,0,4,1055.15,2,2,2,Champion
535100309,0,1,96.53,2,2,1,Loyal
535112706,0,1,107.8,2,2,1,Loyal
535141769,0,1,346.68,2,2,2,Champion
535149379,0,1,1415.48,2,2,2,Champion
535150314,0,1,161.93,2,2,1,Loyal
535182181,0,1,286.86,2,2,2,Champion
535194023,0,1,125.63,2,2,1,Loyal
535194523,0,1,130.76,2,2,1,Loyal
535203948,0,1,203.74,2,2,1,Loyal
535210432,0,1,90.35,2,2,1,Loyal
535230753,0,1,161.93,2,2,1,Loyal
535232154,0,1,130.7,2,2,1,Loyal
535232712,0,1,130.7,2,2,1,Loyal
535238056,0,1,388.68,2,2,2,Champion
535240888,0,1,248.89,2,2,1,Loyal
535242347,0,1,286.86,2,2,2,Champion
535244472,0,1,111.79,2,2,1,Loyal
535245015,0,1,384.31,2,2,2,Champion
535248037,0,1,787.09,2,2,2,Champion
535251841,0,1,254.76,2,2,2,Champion
535292198,0,1,51.46,2,2,1,Loyal
535294361,0,1,311.81,2,2,2,Champion
535294996,0,1,154.39,2,2,1,Loyal
535323944,0,1,1415.48,2,2,2,Champion
535380755,0,1,587.56,2,2,2,Champion
535382554,0,1,738.39,2,2,2,Champion
535400091,0,1,154.17,2,2,1,Loyal
535423552,0,2,385.26,2,2,2,Champion
535425338,0,1,286.86,2,2,2,Champion
535451508,0,2,482.36,2,2,2,Champion
535462118,0,1,241.18,2,2,1,Loyal
535522158,0,1,89.32,2,2,1,Loyal
535540831,0,1,254.76,2,2,2,Champion
535559532,0,1,270.02,2,2,2,Champion
535658024,0,3,1055.98,2,2,2,Champion
535693601,0,2,371.4,2,2,2,Champion
535709301,0,1,26.49,2,2,1,Loyal
535711737,0,3,1903.69,2,2,2,Champion
535719451,0,1,1205.23,2,2,2,Champion
535723597,0,1,470.77,2,2,2,Champion
535742003,0,1,187.88,2,2,1,Loyal
535753857,0,1,135.11,2,2,1,Loyal
535759610,0,1,155.71,2,2,1,Loyal
535769472,0,1,251.74,2,2,1,Loyal
535796069,0,1,738.39,2,2,2,Champion
535802476,0,1,975.57,2,2,2,Champion
535811431,0,1,527.65,2,2,2,Champion
535833519,0,1,535.38,2,2,2,Champion
535844336,0,4,65.97,2,2,1,Loyal
535844712,0,1,254.76,2,2,2,Champion
535871375,0,1,188.73,2,2,1,Loyal
535929708,0,1,128.45,2,2,1,Loyal
535987651,0,1,28.7,2,2,1,Loyal
535989392,0,1,738.61,2,2,2,Champion
535994950,0,1,957.53,2,2,2,Champion
536006788,0,1,949.83,2,2,2,Champion
536015767,0,1,22.39,2,2,1,Loyal
536021715,0,1,733.92,2,2,2,Champion
536038822,0,1,203.35,2,2,1,Loyal
536041013,0,1,485.54,2,2,2,Champion
536045065,0,1,64.08,2,2,1,Loyal
536065596,0,1,946.97,2,2,2,Champion
536076746,0,1,130.7,2,2,1,Loyal
536086658,0,1,419.6,2,2,2,Champion
536100803,0,1,254.76,2,2,2,Champion
536112620,0,1,486.24,2,2,2,Champion
536121390,0,1,205.41,2,2,1,Loyal
536121833,0,1,286.86,2,2,2,Champion
536140089,0,1,772.19,2,2,2,Champion
536161287,0,1,89.32,2,2,1,Loyal
536172709,0,2,506.62,2,2,2,Champion
536193617,0,1,308.65,2,2,2,Champion
536211478,0,1,197.43,2,2,1,Loyal
536229871,0,1,174.76,2,2,1,Loyal
536251814,0,1,174.45,2,2,1,Loyal
536280303,0,1,286.86,2,2,2,Champion
536292854,0,1,1747.79,2,2,2,Champion
536299060,0,1,286.35,2,2,2,Champion
536306104,0,1,1415.48,2,2,2,Champion
536325914,0,1,16.71,2,2,1,Loyal
536328930,0,2,2260.48,2,2,2,Champion
536336193,0,1,164.17,2,2,1,Loyal
536341574,0,1,286.86,2,2,2,Champion
536343121,0,1,759.06,2,2,2,Champion
536346829,0,1,130.76,2,2,1,Loyal
536348848,0,1,190.45,2,2,1,Loyal
536350690,0,1,587.56,2,2,2,Champion
536355245,0,1,803.73,2,2,2,Champion
536365649,0,1,258.18,2,2,2,Champion
536376026,0,1,1080.72,2,2,2,Champion
536381479,0,1,135.14,2,2,1,Loyal
536387091,0,1,738.61,2,2,2,Champion
536387441,0,2,672.94,2,2,2,Champion
536406321,0,2,349.5,2,2,2,Champion
536415846,0,1,174.75,2,2,1,Loyal
536426215,0,2,286.47,2,2,2,Champion
536428866,0,1,506.29,2,2,2,Champion
536435574,0,1,808.59,2,2,2,Champion
536455166,0,3,349.63,2,2,2,Champion
536476815,0,1,506.29,2,2,2,Champion
536479302,0,3,100.32,2,2,1,Loyal
536482072,0,2,928.12,2,2,2,Champion
536518797,0,4,5956.32,2,2,2,Champion
536552070,0,1,326.9,2,2,2,Champion
536561197,0,2,241.1,2,2,1,Loyal
536567561,0,1,975.57,2,2,2,Champion
536569736,0,1,348.53,2,2,2,Champion
536575923,0,1,464.08,2,2,2,Champion
536580281,0,1,121.24,2,2,1,Loyal
536581516,0,2,1029.52,2,2,2,Champion
536607733,0,1,308.62,2,2,2,Champion
536615687,0,2,308.76,2,2,2,Champion
536639240,0,1,51.2,2,2,1,Loyal
536658095,0,1,957.53,2,2,2,Champion
536658266,0,5,1735.9299999999998,2,2,2,Champion
536669419,0,1,125.57,2,2,1,Loyal
536671192,0,1,149.3,2,2,1,Loyal
536678720,0,1,1052.79,2,2,2,Champion
536731195,0,1,188.73,2,2,1,Loyal
536738865,0,1,1747.79,2,2,2,Champion
536740156,0,1,254.76,2,2,2,Champion
536822702,0,2,730.44,2,2,2,Champion
536823293,0,3,1448.8899999999999,2,2,2,Champion
536830896,0,1,154.42,2,2,1,Loyal
536835876,0,1,975.57,2,2,2,Champion
536838713,0,1,81.85,2,2,1,Loyal
536859337,0,2,416.26,2,2,2,Champion
536862696,0,1,1205.18,2,2,2,Champion
536863584,0,2,509.02,2,2,2,Champion
536866041,0,1,154.39,2,2,1,Loyal
536889170,0,1,130.76,2,2,1,Loyal
536893016,0,1,738.39,2,2,2,Champion
536898100,0,1,65.61,2,2,1,Loyal
536921476,0,1,154.38,2,2,1,Loyal
537007569,0,1,86.1,2,2,1,Loyal
537032106,0,2,179.91,2,2,1,Loyal
537048266,0,1,186.49,2,2,1,Loyal
537090686,0,1,24.68,2,2,1,Loyal
537102950,0,1,871.06,2,2,2,Champion
537111963,0,4,5015.78,2,2,2,Champion
537123747,0,1,130.73,2,2,1,Loyal
537128323,0,3,361.38,2,2,2,Champion
537141102,0,1,568.84,2,2,2,Champion
537143581,0,1,946.97,2,2,2,Champion
537145576,0,1,135.14,2,2,1,Loyal
537146942,0,1,90.35,2,2,1,Loyal
537152526,0,1,871.06,2,2,2,Champion
537157434,0,1,58.42,2,2,1,Loyal
537160473,0,7,1798.1599999999999,2,2,2,Champion
537163771,0,1,1477.26,2,2,2,Champion
537167503,0,1,89.86,2,2,1,Loyal
537171093,0,1,130.7,2,2,1,Loyal
537171812,0,1,133.67,2,2,1,Loyal
537177686,0,1,177.44,2,2,1,Loyal
537182679,0,1,720.71,2,2,2,Champion
537183139,0,3,512.5,2,2,2,Champion
537223349,0,1,360.08,2,2,2,Champion
537229973,0,1,159.69,2,2,1,Loyal
537239287,0,1,37.3,2,2,1,Loyal
537272702,0,1,154.39,2,2,1,Loyal
537306605,0,1,74.57,2,2,1,Loyal
537329804,0,2,482.36,2,2,2,Champion
537337274,0,1,154.16,2,2,1,Loyal
537366010,0,2,490.78,2,2,2,Champion
537398442,0,1,130.76,2,2,1,Loyal
537406415,0,1,99.46,2,2,1,Loyal
537413011,0,1,254.26,2,2,1,Loyal
537436663,0,1,1415.48,2,2,2,Champion
537437721,0,3,331.97,2,2,2,Champion
537437766,0,1,254.76,2,2,2,Champion
537442605,0,1,174.45,2,2,1,Loyal
537448345,0,1,105.28,2,2,1,Loyal
537460969,0,1,179.35,2,2,1,Loyal
537476865,0,1,396.17,2,2,2,Champion
537496712,0,1,241.18,2,2,1,Loyal
537511161,0,1,130.76,2,2,1,Loyal
537535286,0,1,64.32,2,2,1,Loyal
537539980,0,1,193.03,2,2,1,Loyal
537548235,0,2,1199.09,2,2,2,Champion
537549301,0,1,130.7,2,2,1,Loyal
537553165,0,8,1045.6,2,2,2,Champion
537591060,0,1,286.68,2,2,2,Champion
537600119,0,1,257.15,2,2,2,Champion
537619110,0,1,946.97,2,2,2,Champion
537631006,0,1,286.86,2,2,2,Champion
537675392,0,1,130.76,2,2,1,Loyal
537704076,0,2,851.1600000000001,2,2,2,Champion
537709082,0,3,2926.71,2,2,2,Champion
537717675,0,1,174.76,2,2,1,Loyal
537724324,0,1,128.45,2,2,1,Loyal
537735089,0,1,208.23,2,2,1,Loyal
537735097,0,1,154.16,2,2,1,Loyal
537742930,0,1,514.76,2,2,2,Champion
537776008,0,1,97.12,2,2,1,Loyal
537781164,0,2,440.53,2,2,2,Champion
537797013,0,1,278.54,2,2,2,Champion
537797830,0,1,975.57,2,2,2,Champion
537839829,0,1,149.04,2,2,1,Loyal
537846396,0,4,1847.47,2,2,2,Champion
537851465,0,1,63.06,2,2,1,Loyal
537875499,0,1,124.84,2,2,1,Loyal
537888345,0,1,225.67,2,2,1,Loyal
537894116,0,1,383.51,2,2,2,Champion
537902969,0,1,253.33,2,2,1,Loyal
537940319,0,2,360.28999999999996,2,2,2,Champion
537986002,0,1,391.0,2,2,2,Champion
538008565,0,2,550.54,2,2,2,Champion
538017950,0,1,975.57,2,2,2,Champion
538019019,0,1,130.76,2,2,1,Loyal
538022354,0,1,120.46,2,2,1,Loyal
538027459,0,1,231.64,2,2,1,Loyal
538037529,0,1,286.86,2,2,2,Champion
538043693,0,4,156.24,2,2,1,Loyal
538044936,0,1,20.57,2,2,1,Loyal
538052951,0,1,154.41,2,2,1,Loyal
538059617,0,1,360.08,2,2,2,Champion
538073085,0,1,41.51,2,2,1,Loyal
538085323,0,1,90.34,2,2,1,Loyal
538103682,0,2,1721.79,2,2,2,Champion
538122332,0,1,269.22,2,2,2,Champion
538134801,0,1,1205.18,2,2,2,Champion
538154615,0,1,787.11,2,2,2,Champion
538174731,0,3,4548.37,2,2,2,Champion
538197849,0,1,733.81,2,2,2,Champion
538197923,0,1,311.81,2,2,2,Champion
538201741,0,2,1023.42,2,2,2,Champion
538206285,0,1,571.56,2,2,2,Champion
538217803,0,4,1147.44,2,2,2,Champion
538236515,0,1,609.72,2,2,2,Champion
538239869,0,1,710.25,2,2,2,Champion
538266294,0,2,675.1600000000001,2,2,2,Champion
538312907,0,3,113.18,2,2,1,Loyal
538314232,0,1,185.7,2,2,1,Loyal
538315253,0,1,203.35,2,2,1,Loyal
538353264,0,1,93.42,2,2,1,Loyal
538368541,0,1,130.7,2,2,1,Loyal
538383003,0,1,25.71,2,2,1,Loyal
538388630,0,2,483.42,2,2,2,Champion
538389919,0,1,254.26,2,2,1,Loyal
538401364,0,2,228.5,2,2,1,Loyal
538406386,0,1,1052.79,2,2,2,Champion
538409523,0,1,614.53,2,2,2,Champion
538422132,0,1,130.76,2,2,1,Loyal
538445475,0,1,133.81,2,2,1,Loyal
538450023,0,1,2072.1,2,2,2,Champion
538465921,0,1,1206.45,2,2,2,Champion
538489417,0,1,787.09,2,2,2,Champion
538499724,0,1,1093.95,2,2,2,Champion
538509137,0,2,2774.84,2,2,2,Champion
538515740,0,1,470.77,2,2,2,Champion
538535434,0,1,188.73,2,2,1,Loyal
538540322,0,1,230.89,2,2,1,Loyal
538556514,0,1,39.64,2,2,1,Loyal
538561651,0,2,339.22,2,2,2,Champion
538579204,0,1,28.03,2,2,1,Loyal
538620672,0,1,975.56,2,2,2,Champion
538629722,0,1,133.81,2,2,1,Loyal
538634744,0,1,177.44,2,2,1,Loyal
538649791,0,1,26.49,2,2,1,Loyal
538655571,0,1,286.86,2,2,2,Champion
538672167,0,1,329.46,2,2,2,Champion
538682067,0,3,285.63,2,2,2,Champion
538683395,0,1,462.93,2,2,2,Champion
538684347,0,1,254.76,2,2,2,Champion
538688710,0,1,21.15,2,2,1,Loyal
538733521,0,1,587.53,2,2,2,Champion
538739224,0,1,14.38,2,2,1,Loyal
538740728,0,1,1413.16,2,2,2,Champion
538788180,0,1,254.76,2,2,2,Champion
538824739,0,1,174.75,2,2,1,Loyal
538831046,0,1,643.23,2,2,2,Champion
538844815,0,1,1415.48,2,2,2,Champion
538850216,0,1,7.7,2,2,1,Loyal
538858285,0,1,116.73,2,2,1,Loyal
538864535,0,1,254.76,2,2,2,Champion
538883979,0,1,120.38,2,2,1,Loyal
538966952,0,1,720.46,2,2,2,Champion
538991540,0,1,603.49,2,2,2,Champion
539012546,0,1,185.7,2,2,1,Loyal
539013569,0,2,258.46,2,2,2,Champion
539015705,0,1,1619.09,2,2,2,Champion
539062980,0,1,388.81,2,2,2,Champion
539076954,0,1,514.76,2,2,2,Champion
539111704,0,4,497.9,2,2,2,Champion
539115429,0,1,238.67,2,2,1,Loyal
539136857,0,1,602.07,2,2,2,Champion
539144765,0,1,308.86,2,2,2,Champion
539193290,0,1,286.86,2,2,2,Champion
539235712,0,1,56.11,2,2,1,Loyal
539236330,0,1,388.43,2,2,2,Champion
539251936,0,1,146.46,2,2,1,Loyal
539257365,0,1,513.81,2,2,2,Champion
539261097,0,2,623.68,2,2,2,Champion
539272203,0,2,475.94,2,2,2,Champion
539274497,0,2,1284.4,2,2,2,Champion
539278205,0,1,130.7,2,2,1,Loyal
539281255,0,1,188.73,2,2,1,Loyal
539302458,0,1,90.35,2,2,1,Loyal
539319122,0,1,45.53,2,2,1,Loyal
539366618,0,1,1415.48,2,2,2,Champion
539369841,0,3,392.09999999999997,2,2,2,Champion
539377179,0,1,464.08,2,2,2,Champion
539401523,0,1,1747.79,2,2,2,Champion
539402834,0,1,514.76,2,2,2,Champion
539403269,0,1,308.63,2,2,2,Champion
539423053,0,1,76.96,2,2,1,Loyal
539435334,0,1,161.93,2,2,1,Loyal
539444684,0,1,738.39,2,2,2,Champion
539479985,0,1,453.27,2,2,2,Champion
539494700,0,1,130.73,2,2,1,Loyal
539504634,0,1,133.83,2,2,1,Loyal
539551572,0,1,130.7,2,2,1,Loyal
539556758,0,1,48.37,2,2,1,Loyal
539564743,0,1,10.27,2,2,1,Loyal
539566904,0,1,637.85,2,2,2,Champion
539591148,0,1,102.96,2,2,1,Loyal
539595659,0,1,33.13,2,2,1,Loyal
539603379,0,1,388.68,2,2,2,Champion
539612299,0,1,64.08,2,2,1,Loyal
539625770,0,2,928.16,2,2,2,Champion
539633013,0,2,25.17,2,2,1,Loyal
539666901,0,1,167.21,2,2,1,Loyal
539672573,0,1,51.22,2,2,1,Loyal
539676251,0,2,112.46,2,2,1,Loyal
539676830,0,1,501.92,2,2,2,Champion
